icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model, typecode, registration
861ebc,1662018690.0,,1662024495,,JAL556  ,,,RJTT,,767 346ER,B763,JA613J
a6cff8,1662046320.0,,1662050740,,DAL1875 ,KLAX,,,,757-251,B752,N538US
70c0cb,1662045982.0,,1662049576,,OMA647  ,,,,,737NG 91MER/W,B739,A4O-BK
758701,1662022388.0,,1662024913,,RPC3778 ,RPLL,,,,Beechcraft B300 King Air 360,B350,RP-C3778
c2b373,1662063728.0,,1662070558,,CFC1    ,CYWG,,CYYZ,,Challenger 604,CL64,144618
ad3581,1662014413.0,,1662025001,,JBU1916 ,,,KJFK,,A321-231,A321,N950JT
a22778,1662050070.0,,1662061168,,AAY1399 ,KPHX,,KTYS,,A320-214,,N238NV
46b8a4,1662026389.0,,1662034335,,AEE855  ,LSGG,,,,Airbus A320-271N,A20N,SX-NED
3ff6f4,1662040703.0,,1662042148,,DMXPD   ,EDLT,,EDLM,,Ikarus C42,C42,D-MXPD
406e65,1662063407.0,,1662068031,,EZY52GR ,LSGG,,EGGW,,AIRBUS A320-214,A320,G-EZOT
155c1a,1662029597.0,,1662033929,,SDM6079 ,UUEE,,UWLL,,Sukhoi Superjet 100-95B,SU95,RA-89114
a89fcf,1662021260.0,,1662034372,,FDX1429 ,,,KSMF,,A300 F4-605R,A306,N655FE
a1ecfd,1662055182.0,,1662063337,,RPA5851 ,KLGA,,KATL,,ERJ 170-200 LR,,N223JQ
ac670d,1662008795.0,,1662019376,,FRG7500 ,KMHT,,KPTK,,99A,BE99,N899CZ
a55323,1662063711.0,,1662065063,,N442ME  ,K8G2,,PN40,,EC 135 T2+,EC35,N442ME
aaeb1b,1662075074.0,,1662076463,,GAJ802  ,97GA,,KAVL,,B300,B350,N802UP
800c9b,1662007388.0,,1662009177,,IGO7281 ,,,VOMM,,,,
34444b,1662055727.0,1662055728.0,1662062505,1662062504.0,IBE31CK ,LEMD,LEMD,EDDL,EDDL,A320 214,A320,EC-LRG
abd932,1662051891.0,,1662057178,,SWA2201 ,KMDW,,KRDU,,737NG 8H4/W,B738,N8624J
345207,1662011536.0,1662011538.0,1662015545,1662015544.0,VLG3SL  ,LEBL,LEBL,LIMC,LIMC,Airbus A321 231SL,A321,EC-MLD
45899a,1662052500.0,,1662054810,,OYBLZ   ,EKRK,,EKRK,,PA-28 151 Cherokee Warrior,P28A,OY-BLZ
a88462,1662065379.0,,1662066341,,EJA648  ,KBTR,,KMSY,,560XL,C56X,N648QS
acd333,1661990403.0,,1661994677,,N92505  ,KLXL,,KFCM,,PA-28-181,,N92505
a96c5b,1662064552.0,,1662067807,,N706RM  ,KPMP,,,,400A,BE40,N706RM
3e0229,1662057482.0,,1662061993,,DHSAB   ,EDBM,,EDBM,,Bo.105 CBS-5,B105,D-HSAB
a94156,1662051271.0,,1662054906,,DAL2685 ,KATL,,KCPK,,757-232,B752,N696DL
896458,1662009325.0,1662009326.0,1662031587,1662031586.0,UAE3PW  ,OMDB,OMDB,EDDL,EDDL,A380 861,A388,A6-EUC
a9e8f7,1662008089.0,,1662012262,,SWA2616 ,KSJC,,KLAS,,737-7H4,B737,N738CB
7c2a8d,1661993173.0,,1661994636,,IOV     ,YSSY,,YSSY,,208,C208,VH-IOV
ac11e8,1662035493.0,,1662040003,,N877SA  ,KFTW,,KSAF,,FALCON 50,,N877SA
a41f6c,1662045827.0,,1662049362,,FFT1606 ,,,KRDU,,A320-251N,,N365FR
ab09b4,1661992149.0,,1661996997,,DAL1569 ,KPDX,,KU42,,737-932ER,B739,N810DN
ad1cdd,1662058657.0,,1662064890,,N944JS  ,KOQN,,KOQN,,LAK-17B FES MINI,,N944JS
3c6743,1662051813.0,,1662054409,,DLH1EE  ,EDDL,,EDDM,,A320 214,A320,D-AIZC
abce67,1662034991.0,,1662038497,,N86VP   ,,,KIAD,,B300,,N86VP
400dcd,1662032160.0,,1662034436,,GCDEO   ,EGTP,,EGTP,,PIPER PA-28-180 Cherokee,P28A,G-CDEO
a9739f,1662060308.0,,1662061103,,N708PV  ,KL65,,KL65,,DHC-6-300,,N708PV
4bb324,1662009910.0,,1662011429,,THY3005 ,,,LTAI,,737-9 MAX,B39M,TC-LYD
4d02dc,1662039374.0,,1662045474,1662045801.0,JFA14S  ,,LFTZ,LFPB,LFPB,PC-12/47E NGX	,PC12,LX-FLI
ab6781,1662042551.0,,1662043358,,N834D   ,WI56,,KDBQ,,172S,,N834D
511065,1662050262.0,,1662052814,,SAS069  ,ESNZ,,ESSA,,CRJ 900 LR NG,CRJ9,ES-ACC
4a068d,1662046131.0,1662046132.0,1662048829,,ROT627Y ,LROP,LROP,,LROD,ATR 72-600,AT76,YR-ATM
49c295,1662051964.0,,1662053251,,OKZUN01 ,LKHS,,LKHS,,,,
a4dd02,1661995099.0,,1661997260,,QXE2220 ,,,KPDX,,DHC-8-402,DH8D,N412QX
a6b437,1662044516.0,,1662049647,,SWQ3500 ,KIWA,,KDEN,,737-3B7,B733,N531AU
4ca85b,1662030947.0,1662030950.0,1662037529,,ITY896  ,LIRF,LIRF,,HECA,A320-216,A320,EI-EIA
a4954e,1662047531.0,,1662050459,,N3949X  ,VA08,,KJYO,,PA-28R-200,,N3949X
a5376b,1662039639.0,,1662041426,,N435TS  ,KEDJ,,KEDJ,,DA 42,,N435TS
ab8043,1662064762.0,,1662068699,,VAR840  ,KGYR,,KGYR,,SR20,,N840EF
aa66b2,1662059363.0,,1662067717,,N77AD   ,KDAL,,2NC1,,525B,,N77AD
a1e056,1662051847.0,,1662060994,,N22TE   ,,,,,208B,C208,N22TE
a069b2,1662074639.0,,1662076709,,N12577  ,,,KIZA,,172M,,N12577
7609eb,1662023196.0,,1662031949,,PIA178  ,OMAA,,,,Airbus A320-214,A320,AP-BOK
c00b98,1662045278.0,,1662051899,,JZA963  ,CYUL,,KORD,,ERJ 170-200 SU (Embraer),E75S,C-FEKD
34150e,1662013876.0,1662013876.0,1662022374,,IBE0592 ,LEMD,LEMD,,GCXO,A321-213,A321,EC-IGK
a7530c,1662037520.0,,1662039706,,LYM1725 ,KDEN,,,,SA227-AC,SW4,N571KL
ab536e,1662048955.0,,1662069842,,N829MS  ,80CO,,K3DW,,RV-14,,N829MS
a7f4cd,1662046741.0,,1662056959,,N6110   ,KMYV,,64TE,,650,,N6110
4cc52b,1662050610.0,,1662055302,1662055298.0,ICE212  ,,BIKF,EKCH,EKCH,Boeing 737 MAX 9,B39M,TF-ICA
800d4f,1661991537.0,,1662000035,,IGO2488 ,VIDP,,,,Airbus A321-271NX,A21N,VT-IUB
a3904c,1662003947.0,,1662010527,,FFT1168 ,KMCO,,KPHL,,,,
a97639,1662028905.0,,1662048437,,CKS831  ,PANC,,KCVG,,747-4B5,,N709CK
e4958a,1662035592.0,,1662038510,,PPMUK   ,SBSP,,,,Cessna 525 Citation M2,C25M,PP-MUK
4d2261,1662053740.0,,1662064066,,RYR1ZE  ,LPPT,,EDDB,,737-8AS,B738,9H-QBV
abd94d,1662025178.0,,1662030426,,SWA2309 ,KRDU,,KMDW,,737NG 8H4/W,B738,N8625A
acde6e,1662002420.0,,1662005409,,N9281S  ,KCHD,,KCHD,,C23,,N9281S
ab63f3,1662031838.0,,1662037693,,ERU833  ,KDAB,,KDAB,,,,
ab7ff0,1662067507.0,,1662070961,,EDV5280 ,,,KATL,,CL-600-2B19,CRJ2,N840AY
a5c31b,1661990888.0,,1661994777,,SWA1254 ,KTUS,,KLAX,,737-7H4,B737,N470WN
4d2190,1662034455.0,1662034456.0,1662041179,1662041331.0,AMC454  ,LMML,LMML,LFLS,LFLL,A-320,A320,9H-AHS
4ca5c8,1662024090.0,,1662032932,,EIN6NL  ,LOWW,,EIDW,,A320-214,A320,EI-DVE
008de5,1662037055.0,,1662038681,,SFR131  ,,,FACT,,Boeing 737-8EH,B738,ZS-FGE
342091,1662008299.0,,1662014501,,IBE2990 ,LEMD,,EGLL,,A320 214,A320,EC-ILS
7c806d,1662012033.0,1662012043.0,1662023210,1662023203.0,QFA10   ,YPPH,EGLL,YMML,YPPH,Boeing 787-9 Dreamliner,B789,VH-ZNJ
a25925,1662045465.0,,1662053758,,SKW3840 ,KMSP,,K9X1,,ERJ 170-200 LR,E75L,N250SY
4b1a1d,1662055050.0,,1662059206,,EZS423Q ,LSZM,,LFBD,,A320-214,A320,HB-JXD
c0197e,1662061142.0,,1662064799,,JZA682  ,CYYZ,,KBWI,,CL-600-2D24 (Series 900) (Bombardier),,C-FJQZ
a3615f,1662053102.0,,1662062841,,FFT125  ,TJSJ,,KNIP,,A320-251N,A20N,N317FR
4ca640,1662024790.0,,1662030659,,EIN65W  ,EDDF,,EIDW,,A320-214,A320,EI-DVH
a333a0,1662065265.0,,1662067892,,N305TT  ,,,KTPA,,C90,BE9L,N305TT
a36516,1661991711.0,,1661996115,,FFT1579 ,KATL,,,,A320-251N,,N318FR
851186,1662017798.0,,1662021439,,JAL437  ,RJTT,,RJOM,,737NG 846/W,B738,JA314J
a35d25,1662058936.0,,1662062246,,N316AK  ,PAMR,,,,PA-31-350,,N316AK
a99af8,1662044631.0,,1662047008,,N718NG  ,KADS,,3XA1,,DA 40 NG,,N718NG
a3a9a3,1662070202.0,,1662074478,,DAL2327 ,KATL,,KDCA,,A320-212,A320,N335NW
a99361,1662050175.0,,1662051638,,N716LR  ,16MI,,,,PA-46-600TP,,N716LR
a8c580,1662053222.0,,1662059291,,N6640U  ,KFPR,,KHWO,,A36,,N6640U
a36f1f,1662058297.0,,1662059442,,N320JG  ,KTOA,,KTOA,,LANCAIR 235,,N320JG
ab4617,1662044058.0,,1662045260,,N8252L  ,KLZU,,KLZU,,172H,,N8252L
ae006b,1661996512.0,,1661999103,,BEAR90  ,,,4XA5,,,,
a84a11,1662065640.0,,1662069228,,N633ND  ,KRNT,,KRNT,,172S,,N633ND
4ba9c2,1662025890.0,,1662038269,,THY8CR  ,UUWW,,LTFM,,A330 203,A332,TC-JNB
500208,1662017426.0,,1662018500,,UNY549  ,ESTL,,ESTL,,Beech King Air 250,BE20,T7-AIRX
a74f43,1662055543.0,,1662057749,,JIT21   ,AL71,,NC08,,HA-420,,N570JT
3950cf,1662043230.0,1662043232.0,1662047088,1662047241.0,AFR28CY ,LFPO,LFPO,LFMN,LFMN,A318 111,A318,F-GUGP
c048df,1662060456.0,,1662063589,,CGBPM   ,,,CSC3,,SR22T (Cirrus),,C-GBPM
acf4d1,1662038740.0,,1662044517,,TG20    ,KPUB,,KGXY,,DA20-C1,,N934DA
abc907,1662040269.0,,1662043866,,N859CP  ,KSUA,,KSUA,,172R,,N859CP
4ca2bf,1661990403.0,,1661991225,1661991540.0,RYR9164 ,,EIDW,EGPK,EGPK,BOEING 737-8AS,B738,EI-DLB
ab5c3a,1662035334.0,,1662037805,,N831BR  ,,,FL23,,172S,,N831BR
ac82f5,1662045393.0,,1662050094,,NKS1820 ,KTPA,,KMSY,,A320-271N,,N905NK
aa56bd,1662042611.0,,1662044476,,N7652D  ,KCPT,,XA09,,95-B55 (T42A),,N7652D
3c4dd8,1662009223.0,1662009227.0,1662011039,1662011038.0,DLH072  ,EDDF,EDDF,EDDL,EDDL,CRJ 900 LR NG,CRJ9,D-ACNX
a2ab73,1662052961.0,,1662059661,,AAY671  ,,,KIWA,,A320-214,A320,N271NV
aa83ea,1662034027.0,,1662035467,,N777KA  ,KTYS,,KAVL,,E-90,BE9L,N777KA
4b9909,1662005657.0,,1662013136,,FHY759  ,,,EPKK,,,,
7c4514,1661993998.0,,1661996778,,QJE1516 ,YMML,,YSCB,,717-200,B712,VH-NXI
4baa69,1662030034.0,,1662033245,,THY3DH  ,LTFM,,,,A321 231SL,A321,TC-JSI
a5d478,1662044725.0,,1662047107,,N475JC  ,KMTN,,KROA,,560,C560,N475JC
406b13,1662023460.0,,1662031439,1662031520.0,TOM22E  ,LDDU,LDDU,EGKK,EGKK,BOEING 787-8 Dreamliner,B788,G-TUIF
aa58d2,1662047091.0,,1662051569,,N766LF  ,KTEB,,KTTA,,525B,C25B,N766LF
aa7988,1662053381.0,,1662055493,,SWA2008 ,KLAS,,KSNA,,737-7H4,B737,N774SW
aabe38,1662039878.0,,1662044662,,N7911A  ,PS52,,KIAG,,S35,,N7911A
aa5d23,1662071055.0,,1662073504,,SKW3146 ,,,KDFW,,CL-600-2C10,CRJ7,N767SK
06a1b8,1662055050.0,,1662064468,,QTR15M  ,OTHH,,UGTB,,A320 214SL,A320,A7-LAA
a86540,1662059520.0,,1662060899,,PDT5967 ,KCLT,,KFAY,,EMB-145LR,E145,N640AE
a6fef0,1662070404.0,,1662073670,,N55VC   ,KHPN,,CYOW,,55B,LJ55,N55VC
888169,1662018093.0,,1662019736,,VJC276  ,,,VVCI,,Airbus A321-271N,A21N,VN-A652
84c43e,1661990542.0,,1661994569,,SFJ21   ,RJTT,,RJBB,,A320 214SL,A320,JA24MC
aa7974,1662061143.0,,1662074178,,PAC752  ,,,,,777FZB,B77L,N774SA
44d071,1662008909.0,,1662014037,,BEL19V  ,LIPZ,,EBBR,,A320 214,A320,OO-TCQ
4bcdf0,1662029536.0,,1662040826,1662040820.0,SXS1ZT  ,,LTAI,EDDL,EDDL,737-8AS,B738,TC-SOP
a4c4bb,1662018336.0,,1662024663,,UPS562  ,KDFW,,KMSP,,757-24APF,B752,N406UP
c066fb,1662054730.0,,1662060173,,ACA673  ,,,CYUL,,A220-300,,C-GMZY
3c79c1,1662029041.0,1662029042.0,1662030254,1662030206.0,SDR63DF ,EDDC,EDDC,EDDB,EDDB,,,D-ANNA
a1cb0f,1662041610.0,,1662043017,,UAL858  ,,,RKSI,,777-300ER,B77W,N2142U
a5bd0b,1662004034.0,,1662006950,,SWA2024 ,KSFO,,KBUR,,737-7H4,B737,N469WN
ac0f4d,1662050742.0,,1662061408,,SWA1734 ,KHOU,,KLGA,,737-8,,N8762Q
a64a73,1662058142.0,,1662059813,,SKW6266 ,,,KPHX,,ERJ 170-200 LR,,N504SY
47340e,1662044482.0,1662044485.0,1662048496,1662048581.0,WZZ1057 ,EPGD,EPGD,EFTU,EFTU,A320 232,A320,HA-LPN
a39d79,1662043334.0,,1662050144,,KII740  ,KMIA,,MDSD,,737-300,,N332CK
ab00ce,1662015580.0,,1662027577,,AAL1990 ,KSEA,,KORD,,737-823,B738,N808NN
a50c7c,1662044012.0,,1662049853,,SWA2618 ,KSEA,,KOAK,,737-7H4,B737,N424WN
40784f,1662067353.0,,1662072055,,RVR999A ,EGAA,,EGSS,,PC-12/47E,PC12,G-LUSO
88104b,1662009163.0,,1662010187,,NOK503  ,,,VTBD,,737NG 86J/W,B738,HS-DBK
a9ab72,1661994189.0,,1662000807,,SKW4915 ,KOKC,,KPHX,,CL-600-2C10,CRJ7,N722EV
888133,1662024905.0,,1662027597,,VJC916  ,,,VVGL,,A321 211SL,A321,VN-A630
4d23ab,1662069738.0,,1662071982,,VJT725  ,KTEB,,KBED,,Bombardier Global 7500,GL7T,9H-VISTA
abd9d9,1662062303.0,,1662073279,,SWA1129 ,KAUS,,KSJC,,737NG 8H4/W,B738,N8629A
e491a3,1662058156.0,,1662060822,,TAM3852 ,SBRJ,,SBVT,,A319 132,A319,PT-TML
a3a5ec,1662057008.0,,1662063685,,DAL1214 ,KSAT,,KATL,,A320-212,A320,N334NW
4c01e3,1662042334.0,,1662043524,,ASL44B  ,,,LYBE,,A319 132,A319,YU-APD
3b7544,1662054061.0,,1662057075,,CTM1101 ,LFPG,,LFBD,,Airbus A330-243,A332,F-UJCS
0d0ba3,1662050943.0,,1662055162,,VIV5084 ,MMTJ,,,,A320-271N,A20N,XA-VIR
a17d1c,1662051848.0,,1662052825,,N1950F  ,KVGT,,KVGT,,172N,,N1950F
44ce71,1662027844.0,,1662031767,1662031759.0,BEL2UA  ,,LFLL,EBBR,EBBR,A320 112,A320,OO-SSQ
4d2241,1662047281.0,1662047259.0,1662049527,1662049618.0,RYR8AE  ,LIRF,LIRF,LICJ,LICJ,Boeing 737-8AS,B738,9H-QCO
a234f6,1662048783.0,,1662055948,,AAY2521 ,,,20FL,,A320-214,,N241NV
51111e,1662047096.0,,1662056039,,RAM682  ,,,EHAM,,A320-232,A320,ES-SAW
4951cd,1662053911.0,1662053912.0,1662060673,1662060692.0,TAP1332 ,LPPR,LPPR,EGKK,EGKK,A320 214,A320,CS-TNM
ad2c19,1662063671.0,,1662068489,,AAL1722 ,KCLT,,KLGA,,737-823,B738,N948NN
a3d039,1661995807.0,,1662002635,,DAL2413 ,KATL,,02XS,,,,
a3327f,1662055472.0,,1662065752,,N305GD  ,,,II50,,M20K,,N305GD
400b00,1662023943.0,,1662032661,,BAW240F ,EGLL,,LPFR,,AIRBUS A321-231,A321,G-EUXH
a57f7d,1662053990.0,,1662062614,,RPA4583 ,KLGA,,7MO6,,ERJ 170-200 LR,,N453YX
888192,1662042229.0,,1662044746,,VJC406  ,,,,,Airbus A321-271NX,A21N,VN-A521
acba1b,1662053089.0,,1662060654,,SWA2538 ,KSEA,,KDEN,,737-7H4,B737,N919WN
a39d4d,1662049098.0,,1662050605,,WSN332  ,KSNA,,,,BD-100-1A10,,N332AR
a4bbb0,1662054300.0,,1662057409,,N404CA  ,KMYF,,KRNM,,PA-28-181,,N404CA
c079a6,1662019461.0,,1662045625,,TSC245  ,EGPF,,CYYZ,,A330-243 (Airbus),,C-GUBT
3965b0,1662032329.0,,1662070289,,AFR442  ,LFPG,,SBGL,,777 328ER,B77W,F-GZNQ
a74f33,1662025275.0,,1662037701,,JBU404  ,TJSJ,,KJFK,,A320-232,A320,N570JB
a496fa,1662041250.0,,1662042660,,N395SP  ,TA57,,TA57,,172S,,N395SP
a20e99,1662061337.0,,1662063298,,N2310K  ,,,KTVL,,C90A,BE9L,N2310K
a1b519,1661991417.0,,1661995097,,SKW5891 ,88PA,,KORD,,EMB-175 200LR,E75L,N209SY
a4be71,1662062936.0,,1662074340,,N4044R  ,KSPG,,KRYY,,,,
020139,1662055085.0,,1662066299,,RAM725A ,LFST,,GMMN,,,,
ab35a9,1662060930.0,,1662063740,,RPA4584 ,KLGA,,90VA,,ERJ 170-100 LR,,N821MD
a34605,1661990405.0,,1661993902,,REH3    ,KSTS,,KAPC,,EC 135 P2+,EC35,N31RX
a32bbf,1662037091.0,,1662042848,,N303PC  ,KFTW,,,,650,C650,N303PC
a8ada4,1662073201.0,,1662074389,,N6586H  ,KMLE,,KMLE,,172M,,N6586H
758560,1662049160.0,,1662051119,,APG777  ,RPLL,,,,Airbus A320-216,A320,RP-C8940
adfffe,1662074087.0,,1662076634,,COOL42  ,,,KIWA,,,,
7c7802,1662014992.0,,1662021125,,QFA744  ,YPAD,,YSSY,,737-838,B738,VH-XZO
3d075a,1662025970.0,,1662029662,,DEBAO   ,,,EDXR,,Jodel DR.253B Regent,D253,D-EBAO
154c31,1662003128.0,,1662009736,,64392   ,UUMU,,,,Tu-154 M,T154,RA-85041
34134e,1662052539.0,,1662055643,,IBE30TT ,LEMD,,LEBL,,A321 212,A321,EC-HUI
a38992,1661996569.0,,1662000087,,DAL2989 ,KDTW,,KDCA,,A320-211,A320,N327NW
a8941e,1662046892.0,,1662048081,,65191   ,KSET,,KSET,,172P,,N65191
7cc50e,1662007199.0,,1662009341,,R1780   ,YSPT,,YSPT,,,,
151dfd,1661991093.0,,1662006208,,SDM6542 ,,,ULLI,,Airbus A320-214,A320,RA-73213
44ce86,1662038520.0,,1662039767,,OOSTF   ,EBZH,,EBAW,,,,
30080e,1662041595.0,,1662042503,,IACVL   ,LILN,,LILN,,Cessna 172S Skyhawk SP,C172,I-ACVL
a6cecc,1662040207.0,,1662041555,,N538GS  ,IN56,,II55,,RV-7A,,N538GS
ad504d,1662047550.0,,1662049011,,SKW5098 ,KLAR,,KDEN,,CL-600-2B19,CRJ2,N957SW
a06796,1662073142.0,,1662074645,,N125PM  ,KLMO,,KLMO,,DHC-6 TWIN OTTER,DHC6,N125PM
a9f0f2,1662040992.0,,1662049109,,SCM7    ,KHOU,,KSDL,,60,,N74HT
47807e,1662009198.0,,1662010307,,BHL243  ,ENBR,,,,S-92 A,S92,LN-ONB
a08a6b,1662070522.0,,1662074389,,DAL2504 ,KRDU,,KLGA,,BD-500-1A10,,N134DU
a912f0,1661991438.0,,1661993661,,ENY3725 ,,,KDFW,,EMB-145LR,E145,N684JW
adc180,1662031000.0,,1662035737,,DAL2461 ,KIAD,,KATL,,717 231,B712,N986AT
a203b0,1662034815.0,,1662042125,,AAY847  ,KPGD,,KPLD,,A320-214,A320,N229NV
a00122,1662058440.0,,1662064036,,N1MN    ,KSMO,,KPHX,,SA227-TT,SW3,N1MN
ad4eb5,1662038201.0,,1662043109,,AAL76Q  ,KDFW,,KBNA,,737-823,B738,N957AN
a5955b,1662060810.0,,1662067547,,UPS402  ,KMIA,,MDSD,,757-24APF,B752,N459UP
a976c7,1662031010.0,,1662036640,,JBU1748 ,KSAV,,KLGA,,A320 232SL,A320,N709JB
a066c7,1662005347.0,,1662008261,,FDX5202 ,EGSS,,EIDW,,767-3S2F,B763,N125FE
440005,1662051090.0,1662051092.0,1662053429,1662053466.0,EJU48HG ,LFPG,LFPG,EGKK,EGKK,Airbus A320-214,A320,OE-ING
a21142,1662066511.0,,1662071012,,EDV4888 ,KMSP,,KCVG,,CL-600-2D24,CRJ9,N232PQ
a242a4,1662047536.0,,1662055301,,N245AT  ,KHIO,,KHIO,,PA-44-180,,N245AT
40621c,1662034544.0,,1662057710,,BAW107  ,EGLL,,OMDB,,BOEING 777-36NER,B77W,G-STBB
aa5a3b,1662068280.0,,1662072606,,N7660S  ,KTEB,,KBDR,,S-76C-2,S76,N7660S
88596f,1662033834.0,,1662037253,,TVJ120  ,VTBS,,VTCC,,Airbus A320-214,A320,HS-VKO
7cf9e5,1662004391.0,,1662009424,,VIPR28  ,YPEA,,YPEA,,PC-21,PC21,A54-014
4ca9df,1662019674.0,1662019654.0,1662049131,1662049201.0,ITY614  ,LIRF,LIRF,KBOS,KBOS,A330-202,A332,EI-EJL
a52990,1662044547.0,,1662046843,,N43124  ,KMYV,,KMYV,,PA-28-161,,N43124
800756,1662008222.0,,1662012828,,IGO2165 ,,,VIDP,,A320 232SL,A320,VT-IFH
406d27,1662028483.0,1662028484.0,1662036891,1662036890.0,EXS49FP ,LEAL,LEAL,EGCC,EGCC,AIRBUS A330-243,A332,G-VYGL
4400ec,1662014852.0,,1662017667,,EJU404M ,,,LFBD,,,,
a06f5a,1662036823.0,,1662041747,,SKW5498 ,KXNA,,KORD,,ERJ 170-200 LR,E75L,N127SY
407bdc,1662060567.0,,1662070907,,RUK19WC ,,,EGSS,,,B738,G-RUKB
a94394,1662071000.0,,1662073652,,N69610  ,KTDZ,,KI73,,310R,,N69610
a57231,1662060481.0,,1662062742,,AWI3810 ,KORD,,KFNT,,CL-600-2B19,CRJ2,N450AW
abb8c4,1662048764.0,,1662057269,,SWA2866 ,KTUL,,KLAS,,737-800,B738,N8541W
a8d234,1662049777.0,,1662052617,,N668CS  ,KMGY,,KUMP,,172S,,N668CS
ac337b,1662063825.0,,1662065475,,N8855M  ,,,KMYF,,SR22T,,N8855M
a254f8,1662040080.0,,1662042478,,N24981  ,KFCM,,KAHH,,152,,N24981
a5c173,1662042460.0,,1662044303,,LAK470  ,KPDK,,,,560,C560,N470DP
471f7a,1662010404.0,,1662016267,,WZZ100E ,,,LSZM,,,,
a163f2,1661990404.0,,1661999056,,AAL2318 ,,,KLAX,,A321-211,A321,N189UW
4bb029,1662014376.0,,1662024973,,THY9DM  ,LTFJ,,EDDH,,,,
ab4af1,1662069727.0,,1662076517,,AAL839  ,MA43,,KORD,,A319-132,A319,N827AW
abf6a4,1662044490.0,,1662048209,,SKW3114 ,,,KPHX,,CL-600-2C10,CRJ7,N870DC
75047c,1662037475.0,,1662039579,,AXM6130 ,WMKK,,WMKP,,,,
400efc,1662037080.0,,1662044174,,EZY26UL ,LDPL,,EGKK,,AIRBUS A319-111,A319,G-EZBB
71c032,1662002948.0,,1662004649,,JJA115  ,RKSS,,,,737NG 8GJ/W,B738,HL8032
aa64ca,1662026867.0,,1662031779,,AAL2982 ,ME26,,KDCA,,A319-112,A319,N769US
a2879b,1662057149.0,,1662058524,,N262ND  ,1PA5,,0PN0,,PA-28-161,,N262ND
49d3fa,1661990405.0,,1661992687,,TVS21K  ,,,,,,,
7c7b55,1662012990.0,,1662013914,,YNB     ,,,YPPF,,,,
a5b323,1662067501.0,,1662068976,,N4666V  ,,,KHDC,,172RG,,N4666V
a91e9a,1662019969.0,,1662022048,,LBQ920  ,KHEF,,KRDG,,PC-12/47,PC12,N687QD
4ba914,1662012430.0,,1662014607,,THY3ZQ  ,,,LTFM,,737-8F2 (W),B738,TC-JHT
a5196c,1662042513.0,,1662047307,,AWI3765 ,KORD,,MY98,,CL-600-2B19,CRJ2,N428AW
acb878,1662069843.0,,1662073467,,DAL2171 ,KIND,,KATL,,737-900ER,,N919DU
8990d0,1661999300.0,,1662010151,,EVA201  ,RCTP,,VTBS,,A330 302X,A333,B-16333
4cafc4,1662041761.0,,1662046215,,RYR2SA  ,LPMA,,LPPT,,Boeing 737-8AS,B738,EI-GXI
ab0634,1662063860.0,,1662070536,,N8094D  ,KN12,,0NJ6,,PA-18A 150,,N8094D
7c4319,1662053032.0,,1662060291,,JTE7448 ,YSSY,,YPAD,,BAE 146-300,B463,VH-NJF
aa7b33,1662028582.0,,1662037194,,SWA2968 ,KMCO,,1MU2,,737-7BD,B737,N7747C
a252a7,1661993838.0,,1662005481,,ENY3880 ,KDFW,,KSNS,,ERJ 170-200 LR,E75L,N249NN
a81018,1662060983.0,,1662065719,,N6189Q  ,KCDW,,KCDW,,172S,,N6189Q
abc49b,1662000849.0,,1662007881,,SWA1060 ,KDAL,,KTPA,,737-800,B738,N8576Z
4b0293,1662056625.0,,1662060602,,SWR1733 ,LIRF,,LSZH,,Embraer E195-E2,E295,HB-AZJ
71be02,1662051204.0,,1662052617,,KAL335  ,RKSI,,,,747 4B5ERF,B744,HL7602
70c0bf,1662028445.0,,1662030053,,OMA246  ,VIDP,,,,737NG 81M/W,B738,A4O-BH
a24746,1662046081.0,,1662048761,,N246LC  ,,,KMCO,,R44,,N246LC
4bab48,1662040533.0,,1662043078,,THY5UA  ,,,LTFM,,737NG 800/W,B738,TC-JZH
4aca05,1662052362.0,,1662059393,,NSZ4463 ,ESSA,,EGPH,,737-8JP,B738,SE-RPE
aaf253,1661991921.0,,1661997299,,SKW3918 ,KDTW,,KOMA,,CL-600-2D24,CRJ9,N804SK
801458,1662004205.0,,1662006345,,IGO909  ,,,VOBL,,Airbus A320-251N,A20N,VT-ISW
ab6229,1662067110.0,,1662070919,,SWA1475 ,KLAS,,KOAK,,737-8H4,B738,N8320J
a6c343,1662041494.0,,1662051387,,N535CS  ,64NC,,KX21,,SR22T,,N535CS
a32859,1662057877.0,,1662060529,,N302SJ  ,,,KBWI,,550,C550,N302SJ
405cb5,1662027222.0,,1662030762,,GPHYZ   ,EGBO,,EGHA,,JABIRU J430,JAB4,G-PHYZ
4ca294,1662013019.0,1662013471.0,1662020981,1662020979.0,EIN562P ,EIDW,EIDW,LEBL,LEBL,A320-214,A320,EI-DEN
3c6723,1662026865.0,1662026866.0,1662033654,1662033653.0,CFG8KW  ,LEPA,LEPA,EDDL,EDDL,Airbus A330-243,A332,D-AIYC
a6657e,1661993077.0,,1662048619,,DAL200  ,KATL,,FAOR,,A350-941,,N511DN
3c648a,1662054002.0,,1662061450,,DLH3PV  ,EDDM,,LGAV,,A321 231,A321,D-AIDJ
a002f0,1662040173.0,,1662042235,,N10FZ   ,,,KMLE,,425,C425,N10FZ
